UMAP1,UMAP2,Cluster,Tweet,Cluster_Name
7.3368516,13.406219,-1,Song some picture president time thank cultural fish music soon and adult.,Noise
11.627425,9.273405,-1,Understand firm hour police take since under.,Noise
9.021527,9.7224045,7,Store our our focus board city maybe available conference.,"operation, account, last"
9.320843,10.965197,7,Institution possible exist you that space include.,"operation, account, last"
7.1156616,12.143195,-1,Artist soldier form start along wait author hope early water she.,Noise
10.715759,10.044406,-1,Health lawyer recently edge present pay tough.,Noise
8.3481045,9.396035,8,Box suffer something point agent product.,"operation, account, last"
9.767075,12.872364,3,Father happen throw spring personal car play parent green add whether civil front.,"operation, account, last"
9.699027,12.166065,-1,Spring majority sister teacher situation safe.,Noise
8.080986,7.6161885,-1,Character knowledge little tough by last action matter budget research tree support.,Noise
10.326354,9.077213,-1,Here building bill trial but again answer central together look late data affect way.,Noise
11.073288,13.348925,-1,Wait art religious control common stage dinner number.,Noise
7.5112715,10.786146,-1,Ok focus medical professor impact wonder sense reason remember various fly.,Noise
7.4218616,8.423909,-1,Lose significant network evidence laugh local defense position suddenly because top onto shake.,Noise
5.930524,11.427068,-1,Month dog should product daughter able maybe issue only.,Noise
9.364873,9.232526,-1,Model opportunity success change else including.,Noise
8.230241,8.505276,-1,Various may condition term increase couple really nor surface.,Noise
7.827408,13.886193,-1,Scene information miss just toward throughout security camera best.,Noise
8.871525,11.51935,7,Question newspaper name chair well full fast turn trade.,"operation, account, last"
12.031861,11.085636,-1,How push actually whether might short Congress list.,Noise
7.996548,9.094546,-1,Image use since pass require born sing walk particular current cost blue explain.,Noise
6.342086,12.540164,-1,Try system quite above glass thank goal music night.,Noise
7.328751,10.745689,4,Subject medical rich candidate find trip kind long force care sound small when.,"operation, account, last"
9.432722,12.749832,3,Member age across consider focus run above adult me sing.,"operation, account, last"
10.476776,8.36376,-1,Western out thank measure you now everyone give arm son spend good.,Noise
6.8145294,11.435988,-1,Party really explain guy soldier use head kind.,Noise
7.0652575,8.525382,-1,Table there forward worry season benefit.,Noise
9.912411,12.553898,3,Father focus book important across million rich huge.,"operation, account, last"
8.587658,8.619112,-1,Morning out possible pay edge method recently.,Noise
8.503798,11.406738,-1,Player activity note school goal rise traditional.,Noise
8.587721,10.972086,7,Anything executive impact difficult simple third life term small activity guess discussion protect.,"operation, account, last"
9.732898,10.926661,7,Myself attack month education top level.,"operation, account, last"
11.706668,10.438412,-1,Agree situation federal lose instead local.,Noise
8.670795,10.289989,7,Authority finish green trial name growth then trade as medical early.,"operation, account, last"
11.096426,12.422377,-1,Establish fact nor someone mother affect information position thousand much election thought.,Noise
9.810919,10.8100605,7,Address trade culture everyone there weight blue project final too.,"operation, account, last"
9.832622,8.529138,6,Body safe society put sit garden serious development option yet on federal later.,"operation, account, last"
6.863104,8.966356,-1,Style college big close act pull.,Noise
7.3194575,9.7961235,-1,Coach beautiful there green late lose guy or official.,Noise
10.418676,10.436341,-1,Agree me professor military group subject student want view why.,Noise
7.7753406,12.277475,-1,Science message bill share kid view artist after arrive.,Noise
8.835613,10.634658,-1,Food agency food whole win nature husband million government despite myself I sport.,Noise
11.646928,9.804722,-1,Technology wait station allow crime into modern PM cold statement produce over ever.,Noise
5.120862,10.387626,-1,Perform avoid less level care hot join weight enough adult allow sea head.,Noise
8.942537,11.295107,7,Teach reason thought position allow standard avoid hard too.,"operation, account, last"
10.410533,12.355027,-1,Black help series same article religious its not.,Noise
8.850602,9.758978,-1,Expert system both section customer as natural along star once box.,Noise
8.143729,7.2608337,-1,Language even watch enough difficult tree threat yourself why she.,Noise
10.454098,10.339483,-1,Person person few leave last return office.,Noise
6.661355,12.32564,-1,Front heart laugh his building should this high.,Noise
8.059817,11.636338,-1,Chair will letter every market talk car wait doctor parent interview.,Noise
10.151021,11.371886,-1,Anyone return common month consumer political character product skin government travel term attention.,Noise
7.847328,9.848793,-1,Sign natural term moment development want since especially level almost old.,Noise
11.080295,9.751791,-1,Too part court building thank environment trial of student.,Noise
6.395382,10.239232,4,Central interesting conference almost join example door system.,"operation, account, last"
12.264049,11.962961,5,Better front various nothing conference pretty democratic lose.,"republican, democrat, democratic"
9.75145,10.160167,7,Within government join true power good too step realize dark account.,"operation, account, last"
7.140321,13.316796,1,Key alone animal music inside consider analysis president forget member certain positive themselves.,"operation, account, last"
7.525326,11.825831,0,Specific draw culture image night dinner talk turn view hotel response past science.,"operation, account, last"
6.804263,9.0440235,-1,First form would recognize hot walk much ground tell hot.,Noise
10.958165,10.213743,2,Anything ever list federal arm here phone behind person produce see million four.,"gun, crime, police"
7.0882072,9.510692,-1,Affect other star discuss set them protect eye close available speak.,Noise
11.638489,10.637564,-1,Cell executive people crime continue chair campaign name.,Noise
8.248908,10.700308,7,Later note group impact choose event answer continue play research top ten.,"operation, account, last"
10.690193,12.341293,-1,Woman service bank century account international outside democratic ok quite laugh.,Noise
9.760415,13.067406,3,Pattern of current nature but address heart break million good data.,"operation, account, last"
7.8845043,13.367099,-1,Chance no executive production challenge executive everything difference off onto plan together picture.,Noise
9.2726145,10.131924,7,Tend training people coach remember police.,"operation, account, last"
6.7383327,13.484028,1,Imagine town modern series push my radio however though.,"operation, account, last"
7.993767,10.077884,-1,Fast drive significant would state meeting program.,Noise
9.086219,10.915202,7,Nice knowledge scene smile professional fly structure consider institution entire paper next.,"operation, account, last"
5.510567,8.667381,-1,Fly about pass happy ready serve hospital air miss painting.,Noise
6.84866,9.894228,-1,Author hit everyone themselves every approach city attention speech artist red.,Noise
7.286122,8.320541,-1,Book rule give mention exist yard improve continue team.,Noise
5.662129,11.851453,-1,Positive painting up born cell reality follow.,Noise
6.8322916,7.779483,-1,Carry computer ground culture want ball fill its.,Noise
7.980085,9.662214,8,Sort draw five young from high purpose nearly without long.,"operation, account, last"
9.303356,9.680535,7,Walk none property successful tend town around.,"operation, account, last"
8.364375,13.116535,1,Within name visit force pick case in window Congress style television.,"operation, account, last"
10.631639,10.711911,-1,Especially actually fall foreign area information or how capital dark campaign success big.,Noise
10.44772,11.575553,-1,Government one necessary huge create of above chair image.,Noise
5.9854765,9.450516,-1,Office hotel walk line station I fire eat less.,Noise
9.680935,7.345257,-1,Change assume old woman oil yes put different.,Noise
11.656497,11.57778,-1,Debate citizen list local official fact resource.,Noise
12.437076,11.740884,-1,How Democrat must physical strong clearly.,Noise
10.217068,8.873923,-1,Network provide change beautiful tax anything perhaps.,Noise
